artifact,prop_min,node_id_min,prop_max,node_id_max,prop_mean
artifact169,469,node1,469,node3,469
artifact17,317,node1,317,node3,317
artifact170,470,node1,470,node3,470
artifact171,471,node1,471,node3,471
artifact172,472,node1,472,node3,472
artifact173,473,node1,473,node3,473
artifact174,474,node1,474,node3,474
artifact175,475,node1,475,node3,475
artifact176,476,node1,476,node3,476
artifact177,477,node1,477,node3,477
artifact178,478,node1,478,node3,478
artifact179,479,node1,479,node3,479
artifact18,318,node1,318,node3,318
artifact180,480,node1,480,node3,480
artifact181,481,node1,481,node3,481
artifact182,482,node1,482,node3,482
artifact183,483,node1,483,node3,483
artifact184,484,node1,484,node3,484
artifact185,485,node1,485,node3,485
artifact186,486,node1,486,node3,486
artifact187,487,node1,487,node3,487
artifact188,488,node1,488,node3,488
artifact189,489,node1,489,node3,489
artifact19,319,node1,319,node3,319
artifact190,490,node1,490,node3,490
artifact191,491,node1,491,node3,491
artifact192,492,node1,492,node3,492
artifact193,493,node1,493,node3,493
artifact194,494,node1,494,node3,494
artifact195,495,node1,495,node3,495
artifact196,496,node1,496,node3,496
artifact197,497,node1,497,node3,497
artifact198,498,node1,498,node3,498
artifact199,499,node1,499,node3,499
artifact2,302,node1,302,node3,302
artifact20,320,node1,320,node3,320
artifact200,500,node1,500,node3,500
artifact201,501,node1,501,node3,501
artifact202,502,node1,502,node3,502
artifact203,503,node1,503,node3,503
artifact204,504,node1,504,node3,504
artifact205,505,node1,505,node3,505
artifact206,506,node1,506,node3,506
artifact207,507,node1,507,node3,507
artifact208,508,node1,508,node3,508
artifact209,509,node1,509,node3,509
artifact21,321,node1,321,node3,321
artifact210,510,node1,510,node3,510
artifact211,511,node1,511,node3,511
artifact212,512,node1,512,node3,512
artifact213,513,node1,513,node3,513
artifact214,514,node1,514,node3,514
artifact215,515,node1,515,node3,515
artifact216,516,node1,516,node3,516
artifact217,517,node1,517,node3,517
artifact218,518,node1,518,node3,518
artifact219,519,node1,519,node3,519
artifact22,322,node1,322,node3,322
artifact220,520,node1,520,node3,520
artifact221,521,node1,521,node3,521
artifact222,522,node1,522,node3,522
artifact223,523,node1,523,node3,523
artifact224,524,node1,524,node3,524
artifact225,525,node1,525,node3,525
artifact226,526,node1,526,node3,526
artifact227,527,node1,527,node3,527
artifact228,528,node1,528,node3,528
artifact229,529,node1,529,node3,529
artifact23,323,node1,323,node3,323
artifact230,530,node1,530,node3,530
artifact231,531,node1,531,node3,531
artifact232,532,node1,532,node3,532
artifact233,533,node1,533,node3,533
artifact234,534,node1,534,node3,534
artifact235,535,node1,535,node3,535
artifact236,536,node1,536,node3,536
artifact237,537,node1,537,node3,537
artifact238,538,node1,538,node3,538
artifact239,539,node1,539,node3,539
artifact24,324,node1,324,node3,324
artifact240,540,node1,540,node3,540
artifact241,541,node1,541,node3,541
artifact242,542,node1,542,node3,542
artifact243,543,node1,543,node3,543
artifact244,544,node1,544,node3,544
artifact245,545,node1,545,node3,545
artifact246,546,node1,546,node3,546
artifact247,547,node1,547,node3,547
artifact248,548,node1,548,node3,548
artifact249,549,node1,549,node3,549
artifact25,325,node1,325,node3,325
artifact250,550,node1,550,node3,550
artifact251,551,node1,551,node3,551
artifact252,552,node1,552,node3,552
artifact253,553,node1,553,node3,553
artifact254,554,node1,554,node3,554
artifact255,555,node1,555,node3,555
artifact256,556,node1,556,node3,556
artifact257,557,node1,557,node3,557
artifact258,558,node1,558,node3,558
artifact259,559,node1,559,node3,559
artifact26,326,node1,326,node3,326
artifact260,560,node1,560,node3,560
artifact261,561,node1,561,node3,561
artifact262,562,node1,562,node3,562
artifact263,563,node1,563,node3,563
artifact264,564,node1,564,node3,564
artifact265,565,node1,565,node3,565
artifact266,566,node1,566,node3,566
artifact267,567,node1,567,node3,567
artifact268,568,node1,568,node3,568
artifact269,569,node1,569,node3,569
artifact27,327,node1,327,node3,327
artifact270,570,node1,570,node3,570
artifact271,571,node1,571,node3,571
artifact272,572,node1,572,node3,572
artifact273,573,node1,573,node3,573
artifact274,574,node1,574,node3,574
artifact275,575,node1,575,node3,575
artifact276,576,node1,576,node3,576
artifact277,577,node1,577,node3,577
artifact278,578,node1,578,node3,578
artifact279,579,node1,579,node3,579
artifact28,328,node1,328,node3,328
artifact280,580,node1,580,node3,580
artifact281,581,node1,581,node3,581
artifact282,582,node1,582,node3,582
artifact283,583,node1,583,node3,583
artifact284,584,node1,584,node3,584
artifact285,585,node1,585,node3,585
artifact286,586,node1,586,node3,586
artifact287,587,node1,587,node3,587
artifact288,588,node1,588,node3,588
artifact289,589,node1,589,node3,589
artifact29,329,node1,329,node3,329
artifact290,590,node1,590,node3,590
artifact291,591,node1,591,node3,591
artifact292,592,node1,592,node3,592
artifact293,593,node1,593,node3,593
artifact294,594,node1,594,node3,594
artifact295,595,node1,595,node3,595
artifact296,596,node1,596,node3,596
artifact297,597,node1,597,node3,597
artifact298,598,node1,598,node3,598
artifact299,599,node1,599,node3,599
artifact3,303,node1,303,node3,303
artifact30,330,node1,330,node3,330
artifact300,600,node1,600,node3,600
artifact301,601,node1,601,node3,601
artifact302,602,node1,602,node3,602
artifact303,603,node1,603,node3,603
artifact304,604,node1,604,node3,604
artifact305,605,node1,605,node3,605
artifact306,606,node1,606,node3,606
artifact307,607,node1,607,node3,607
artifact308,608,node1,608,node3,608
artifact309,609,node1,609,node3,609
artifact31,331,node1,331,node3,331
artifact310,610,node1,610,node3,610
artifact311,611,node1,611,node3,611
artifact312,612,node1,612,node3,612
artifact313,613,node1,613,node3,613
artifact314,614,node1,614,node3,614
artifact315,615,node1,615,node3,615
artifact316,616,node1,616,node3,616
artifact317,617,node1,617,node3,617
artifact318,618,node1,618,node3,618
artifact319,619,node1,619,node3,619
artifact32,332,node1,332,node3,332
artifact320,620,node1,620,node3,620
artifact321,621,node1,621,node3,621
artifact322,622,node1,622,node3,622
artifact323,623,node1,623,node3,623
artifact324,624,node1,624,node3,624
artifact325,625,node1,625,node3,625
artifact326,626,node1,626,node3,626
artifact327,627,node1,627,node3,627
artifact328,628,node1,628,node3,628
artifact329,629,node1,629,node3,629
artifact33,333,node1,333,node3,333
artifact330,630,node1,630,node3,630
artifact331,631,node1,631,node3,631
artifact332,632,node1,632,node3,632
artifact333,633,node1,633,node3,633
artifact334,634,node1,634,node3,634
artifact335,635,node1,635,node3,635
artifact336,636,node1,636,node3,636
artifact337,637,node1,637,node3,637
artifact338,638,node1,638,node3,638
artifact339,639,node1,639,node3,639
artifact34,334,node1,334,node3,334
artifact340,640,node1,640,node3,640
artifact341,641,node1,641,node3,641
artifact342,642,node1,642,node3,642
artifact343,643,node1,643,node3,643
artifact344,644,node1,644,node3,644
artifact345,645,node1,645,node3,645
artifact346,646,node1,646,node3,646
artifact347,647,node1,647,node3,647
artifact348,648,node1,648,node3,648
artifact349,649,node1,649,node3,649
artifact35,335,node1,335,node3,335
artifact350,650,node1,650,node3,650
artifact351,651,node1,651,node3,651
artifact352,652,node1,652,node3,652
artifact353,653,node1,653,node3,653
artifact354,654,node1,654,node3,654
artifact355,655,node1,655,node3,655
artifact356,656,node1,656,node3,656
artifact357,657,node1,657,node3,657
artifact358,658,node1,658,node3,658
artifact359,659,node1,659,node3,659
artifact36,336,node1,336,node3,336
artifact360,660,node1,660,node3,660
artifact361,661,node1,661,node3,661
artifact362,662,node1,662,node3,662
artifact363,663,node1,663,node3,663
artifact364,664,node1,664,node3,664
artifact365,665,node1,665,node3,665
artifact366,666,node1,666,node3,666
artifact367,667,node1,667,node3,667
artifact368,668,node1,668,node3,668
artifact369,669,node1,669,node3,669
artifact37,337,node1,337,node3,337
artifact370,670,node1,670,node3,670
artifact371,671,node1,671,node3,671
artifact372,672,node1,672,node3,672
artifact373,673,node1,673,node3,673
artifact374,674,node1,674,node3,674
artifact375,675,node1,675,node3,675
artifact376,676,node1,676,node3,676
artifact377,677,node1,677,node3,677
artifact378,678,node1,678,node3,678
artifact379,679,node1,679,node3,679
artifact38,338,node1,338,node3,338
artifact380,680,node1,680,node3,680
artifact381,681,node1,681,node3,681
artifact382,682,node1,682,node3,682
artifact383,683,node1,683,node3,683
artifact384,684,node1,684,node3,684
artifact385,685,node1,685,node3,685
artifact386,686,node1,686,node3,686
artifact387,687,node1,687,node3,687
artifact388,688,node1,688,node3,688
artifact389,689,node1,689,node3,689
artifact39,339,node1,339,node3,339
artifact390,690,node1,690,node3,690
artifact391,691,node1,691,node3,691
artifact392,692,node1,692,node3,692
artifact393,693,node1,693,node3,693
artifact394,694,node1,694,node3,694
artifact395,695,node1,695,node3,695
artifact396,696,node1,696,node3,696
artifact397,697,node1,697,node3,697
artifact398,698,node1,698,node3,698
artifact399,699,node1,699,node3,699
artifact4,304,node1,304,node3,304
artifact40,340,node1,340,node3,340
artifact400,700,node1,700,node3,700
artifact401,701,node1,701,node3,701
artifact402,702,node1,702,node3,702
artifact403,703,node1,703,node3,703
artifact404,704,node1,704,node3,704
artifact405,705,node1,705,node3,705
artifact406,706,node1,706,node3,706
artifact407,707,node1,707,node3,707
artifact408,708,node1,708,node3,708
artifact409,709,node1,709,node3,709
artifact41,341,node1,341,node3,341
artifact410,710,node1,710,node3,710
artifact411,711,node1,711,node3,711
artifact412,712,node1,712,node3,712
artifact413,713,node1,713,node3,713
artifact414,714,node1,714,node3,714
artifact415,715,node1,715,node3,715
artifact416,716,node1,716,node3,716
artifact417,717,node1,717,node3,717
artifact418,718,node1,718,node3,718
artifact419,719,node1,719,node3,719
artifact42,342,node1,342,node3,342
artifact420,720,node1,720,node3,720
artifact421,721,node1,721,node3,721
artifact422,722,node1,722,node3,722
artifact423,723,node1,723,node3,723
artifact424,724,node1,724,node3,724
artifact425,725,node1,725,node3,725
artifact426,726,node1,726,node3,726
artifact427,727,node1,727,node3,727
artifact428,728,node1,728,node3,728
artifact429,729,node1,729,node3,729
artifact43,343,node1,343,node3,343
artifact430,730,node1,730,node3,730
artifact431,731,node1,731,node3,731
artifact432,732,node1,732,node3,732
artifact433,733,node1,733,node3,733
artifact434,734,node1,734,node3,734
artifact435,735,node1,735,node3,735
artifact436,736,node1,736,node3,736
artifact437,737,node1,737,node3,737
artifact438,738,node1,738,node3,738
artifact439,739,node1,739,node3,739
artifact44,344,node1,344,node3,344
artifact440,740,node1,740,node3,740
artifact441,741,node1,741,node3,741
artifact442,742,node1,742,node3,742
artifact443,743,node1,743,node3,743
artifact444,744,node1,744,node3,744
artifact445,745,node1,745,node3,745
artifact446,746,node1,746,node3,746
artifact447,747,node1,747,node3,747
artifact448,748,node1,748,node3,748
artifact449,749,node1,749,node3,749
artifact45,345,node1,345,node3,345
artifact450,750,node1,750,node3,750
artifact451,751,node1,751,node3,751
artifact452,752,node1,752,node3,752
artifact453,753,node1,753,node3,753
artifact454,754,node1,754,node3,754
artifact455,755,node1,755,node3,755
artifact456,756,node1,756,node3,756
artifact457,757,node1,757,node3,757
artifact458,758,node1,758,node3,758
artifact459,759,node1,759,node3,759
artifact46,346,node1,346,node3,346
artifact460,760,node1,760,node3,760
artifact461,761,node1,761,node3,761
artifact462,762,node1,762,node3,762
artifact463,763,node1,763,node3,763
artifact464,764,node1,764,node3,764
artifact465,765,node1,765,node3,765
artifact466,766,node1,766,node3,766
artifact467,767,node1,767,node3,767
artifact468,768,node1,768,node3,768
artifact469,769,node1,769,node3,769
artifact47,347,node1,347,node3,347
artifact470,770,node1,770,node3,770
artifact471,771,node1,771,node3,771
artifact472,772,node1,772,node3,772
artifact473,773,node1,773,node3,773
artifact474,774,node1,774,node3,774
artifact475,775,node1,775,node3,775
artifact476,776,node1,776,node3,776
artifact477,777,node1,777,node3,777
artifact478,778,node1,778,node3,778
artifact479,779,node1,779,node3,779
artifact48,348,node1,348,node3,348
artifact480,780,node1,780,node3,780
artifact481,781,node1,781,node3,781
artifact482,782,node1,782,node3,782
artifact483,783,node1,783,node3,783
artifact484,784,node1,784,node3,784
artifact485,785,node1,785,node3,785
artifact486,786,node1,786,node3,786
artifact487,787,node1,787,node3,787
artifact488,788,node1,788,node3,788
artifact489,789,node1,789,node3,789
artifact49,349,node1,349,node3,349
artifact490,790,node1,790,node3,790
artifact491,791,node1,791,node3,791
artifact492,792,node1,792,node3,792
artifact493,793,node1,793,node3,793
artifact494,794,node1,794,node3,794
artifact495,795,node1,795,node3,795
artifact496,796,node1,796,node3,796
artifact497,797,node1,797,node3,797
artifact498,798,node1,798,node3,798
artifact499,799,node1,799,node3,799
artifact5,305,node1,305,node3,305
artifact50,350,node1,350,node3,350
artifact500,800,node1,800,node3,800
artifact501,801,node1,801,node3,801
artifact502,802,node1,802,node3,802
artifact503,803,node1,803,node3,803
artifact504,804,node1,804,node3,804
artifact505,805,node1,805,node3,805
artifact506,806,node1,806,node3,806
artifact507,807,node1,807,node3,807
artifact508,808,node1,808,node3,808
artifact509,809,node1,809,node3,809
artifact51,351,node1,351,node3,351
artifact510,810,node1,810,node3,810
artifact511,811,node1,811,node3,811
artifact512,812,node1,812,node3,812
artifact513,813,node1,813,node3,813
artifact514,814,node1,814,node3,814
artifact515,815,node1,815,node3,815
artifact516,816,node1,816,node3,816
artifact517,817,node1,817,node3,817
artifact518,818,node1,818,node3,818
artifact519,819,node1,819,node3,819
artifact52,352,node1,352,node3,352
artifact520,820,node1,820,node3,820
artifact521,821,node1,821,node3,821
artifact522,822,node1,822,node3,822
artifact523,823,node1,823,node3,823
artifact524,824,node1,824,node3,824
artifact525,825,node1,825,node3,825
artifact526,826,node1,826,node3,826
artifact527,827,node1,827,node3,827
artifact528,828,node1,828,node3,828
artifact529,829,node1,829,node3,829
artifact53,353,node1,353,node3,353
artifact530,830,node1,830,node3,830
artifact531,831,node1,831,node3,831
artifact532,832,node1,832,node3,832
artifact533,833,node1,833,node3,833
artifact534,834,node1,834,node3,834
artifact535,835,node1,835,node3,835
artifact536,836,node1,836,node3,836
artifact537,837,node1,837,node3,837
artifact538,838,node1,838,node3,838
artifact539,839,node1,839,node3,839
artifact54,354,node1,354,node3,354
artifact540,840,node1,840,node3,840
artifact541,841,node1,841,node3,841
artifact542,842,node1,842,node3,842
artifact543,843,node1,843,node3,843
artifact544,844,node1,844,node3,844
artifact545,845,node1,845,node3,845
artifact546,846,node1,846,node3,846
artifact547,847,node1,847,node3,847
artifact548,848,node1,848,node3,848
artifact549,849,node1,849,node3,849
artifact55,355,node1,355,node3,355
artifact550,850,node1,850,node3,850
artifact551,851,node1,851,node3,851
artifact552,852,node1,852,node3,852
artifact553,853,node1,853,node3,853
artifact554,854,node1,854,node3,854
artifact555,855,node1,855,node3,855
artifact556,856,node1,856,node3,856
artifact557,857,node1,857,node3,857
artifact558,858,node1,858,node3,858
artifact559,859,node1,859,node3,859
artifact56,356,node1,356,node3,356
artifact560,860,node1,860,node3,860
artifact561,861,node1,861,node3,861
artifact562,862,node1,862,node3,862
artifact563,863,node1,863,node3,863
artifact564,864,node1,864,node3,864
artifact565,865,node1,865,node3,865
artifact566,866,node1,866,node3,866
artifact567,867,node1,867,node3,867
artifact568,868,node1,868,node3,868
artifact569,869,node1,869,node3,869
artifact57,357,node1,357,node3,357
artifact570,870,node1,870,node3,870
artifact571,871,node1,871,node3,871
artifact572,872,node1,872,node3,872
artifact573,873,node1,873,node3,873
artifact574,874,node1,874,node3,874
artifact575,875,node1,875,node3,875
artifact576,876,node1,876,node3,876
artifact577,877,node1,877,node3,877
artifact578,878,node1,878,node3,878
artifact579,879,node1,879,node3,879
artifact58,358,node1,358,node3,358
artifact580,880,node1,880,node3,880
artifact581,881,node1,881,node3,881
artifact582,882,node1,882,node3,882
artifact583,883,node1,883,node3,883
artifact584,884,node1,884,node3,884
artifact585,885,node1,885,node3,885
artifact586,886,node1,886,node3,886
artifact587,887,node1,887,node3,887
artifact588,888,node1,888,node3,888
artifact589,889,node1,889,node3,889
artifact59,359,node1,359,node3,359
artifact590,890,node1,890,node3,890
artifact591,891,node1,891,node3,891
artifact592,892,node1,892,node3,892
artifact593,893,node1,893,node3,893
artifact594,894,node1,894,node3,894
artifact595,895,node1,895,node3,895
artifact596,896,node1,896,node3,896
artifact597,897,node1,897,node3,897
artifact598,898,node1,898,node3,898
artifact599,899,node1,899,node3,899
artifact6,306,node1,306,node3,306
artifact60,360,node1,360,node3,360
artifact600,900,node1,900,node3,900
artifact601,901,node1,901,node3,901
artifact602,902,node1,902,node3,902
artifact603,903,node1,903,node3,903
artifact604,904,node1,904,node3,904
artifact605,905,node1,905,node3,905
artifact606,906,node1,906,node3,906
artifact607,907,node1,907,node3,907
artifact608,908,node1,908,node3,908
artifact609,909,node1,909,node3,909
artifact61,361,node1,361,node3,361
artifact610,910,node1,910,node3,910
artifact611,911,node1,911,node3,911
artifact612,912,node1,912,node3,912
artifact613,913,node1,913,node3,913
artifact614,914,node1,914,node3,914
artifact615,915,node1,915,node3,915
artifact616,916,node1,916,node3,916
artifact617,917,node1,917,node3,917
artifact618,918,node1,918,node3,918
artifact619,919,node1,919,node3,919
artifact62,362,node1,362,node3,362
artifact620,920,node1,920,node3,920
artifact621,921,node1,921,node3,921
artifact622,922,node1,922,node3,922
artifact623,923,node1,923,node3,923
artifact624,924,node1,924,node3,924
artifact625,925,node1,925,node3,925
artifact626,926,node1,926,node3,926
artifact627,927,node1,927,node3,927
artifact628,928,node1,928,node3,928
artifact629,929,node1,929,node3,929
artifact63,363,node1,363,node3,363
artifact630,930,node1,930,node3,930
artifact631,931,node1,931,node3,931
artifact632,932,node1,932,node3,932
artifact633,933,node1,933,node3,933
artifact634,934,node1,934,node3,934
artifact635,935,node1,935,node3,935
artifact636,936,node1,936,node3,936
artifact637,937,node1,937,node3,937
artifact638,938,node1,938,node3,938
artifact639,939,node1,939,node3,939
artifact64,364,node1,364,node3,364
artifact640,940,node1,940,node3,940
artifact641,941,node1,941,node3,941
artifact642,942,node1,942,node3,942
artifact643,943,node1,943,node3,943
artifact644,944,node1,944,node3,944
artifact645,945,node1,945,node3,945
artifact646,946,node1,946,node3,946
artifact647,947,node1,947,node3,947
artifact648,948,node1,948,node3,948
artifact649,949,node1,949,node3,949
artifact65,365,node1,365,node3,365
artifact650,950,node1,950,node3,950
artifact651,951,node1,951,node3,951
artifact652,952,node1,952,node3,952
artifact653,953,node1,953,node3,953
artifact654,954,node1,954,node3,954
artifact655,955,node1,955,node3,955
artifact656,956,node1,956,node3,956
artifact657,957,node1,957,node3,957
artifact658,958,node1,958,node3,958
artifact659,959,node1,959,node3,959
artifact66,366,node1,366,node3,366
artifact660,960,node1,960,node3,960
artifact661,961,node1,961,node3,961
artifact662,962,node1,962,node3,962
artifact663,963,node1,963,node3,963
artifact664,964,node1,964,node3,964
artifact665,965,node1,965,node3,965
artifact666,966,node1,966,node3,966
artifact667,967,node1,967,node3,967
artifact668,968,node1,968,node3,968
artifact669,969,node1,969,node3,969
artifact67,367,node1,367,node3,367
artifact670,970,node1,970,node3,970
artifact671,971,node1,971,node3,971
artifact672,972,node1,972,node3,972
artifact673,973,node1,973,node3,973
artifact674,974,node1,974,node3,974
artifact675,975,node1,975,node3,975
artifact676,976,node1,976,node3,976
artifact677,977,node1,977,node3,977
artifact678,978,node1,978,node3,978
artifact679,979,node1,979,node3,979
artifact68,368,node1,368,node3,368
artifact680,980,node1,980,node3,980
artifact681,981,node1,981,node3,981
artifact682,982,node1,982,node3,982
artifact683,983,node1,983,node3,983
artifact684,984,node1,984,node3,984
artifact685,985,node1,985,node3,985
artifact686,986,node1,986,node3,986
artifact687,987,node1,987,node3,987
artifact688,988,node1,988,node3,988
artifact689,989,node1,989,node3,989
artifact69,369,node1,369,node3,369
artifact690,990,node1,990,node3,990
artifact691,991,node1,991,node3,991
artifact692,992,node1,992,node3,992
artifact693,993,node1,993,node3,993
artifact694,994,node1,994,node3,994
artifact695,995,node1,995,node3,995
artifact696,996,node1,996,node3,996
artifact697,997,node1,997,node3,997
artifact698,998,node1,998,node3,998
artifact699,999,node1,999,node3,999
artifact7,307,node1,307,node3,307
artifact70,370,node1,370,node3,370
artifact700,1000,node1,1000,node3,1000
artifact701,1001,node1,1001,node3,1001
artifact702,1002,node1,1002,node3,1002
artifact703,1003,node1,1003,node3,1003
artifact704,1004,node1,1004,node3,1004
artifact705,1005,node1,1005,node3,1005
artifact706,1006,node1,1006,node3,1006
artifact707,1007,node1,1007,node3,1007
artifact708,1008,node1,1008,node3,1008
artifact709,1009,node1,1009,node3,1009
artifact71,371,node1,371,node3,371
artifact710,1010,node1,1010,node3,1010
artifact711,1011,node1,1011,node3,1011
artifact712,1012,node1,1012,node3,1012
artifact713,1013,node1,1013,node3,1013
artifact714,1014,node1,1014,node3,1014
artifact715,1015,node1,1015,node3,1015
artifact716,1016,node1,1016,node3,1016
artifact717,1017,node1,1017,node3,1017
artifact718,1018,node1,1018,node3,1018
artifact719,1019,node1,1019,node3,1019
artifact72,372,node1,372,node3,372
artifact720,1020,node1,1020,node3,1020
artifact721,1021,node1,1021,node3,1021
artifact722,1022,node1,1022,node3,1022
artifact723,1023,node1,1023,node3,1023
artifact724,1024,node1,1024,node3,1024
artifact725,1025,node1,1025,node3,1025
artifact726,1026,node1,1026,node3,1026
artifact727,1027,node1,1027,node3,1027
artifact728,1028,node1,1028,node3,1028
artifact729,1029,node1,1029,node3,1029
artifact73,373,node1,373,node3,373
artifact730,1030,node1,1030,node3,1030
artifact731,1031,node1,1031,node3,1031
artifact732,1032,node1,1032,node3,1032
artifact733,1033,node1,1033,node3,1033
artifact734,1034,node1,1034,node3,1034
artifact735,1035,node1,1035,node3,1035
artifact736,1036,node1,1036,node3,1036
artifact737,1037,node1,1037,node3,1037
artifact738,1038,node1,1038,node3,1038
artifact739,1039,node1,1039,node3,1039
artifact74,374,node1,374,node3,374
artifact740,1040,node1,1040,node3,1040
artifact741,1041,node1,1041,node3,1041
artifact742,1042,node1,1042,node3,1042
artifact743,1043,node1,1043,node3,1043
artifact744,1044,node1,1044,node3,1044
artifact745,1045,node1,1045,node3,1045
artifact746,1046,node1,1046,node3,1046
artifact747,1047,node1,1047,node3,1047
artifact748,1048,node1,1048,node3,1048
artifact749,1049,node1,1049,node3,1049
artifact75,375,node1,375,node3,375
artifact750,1050,node1,1050,node3,1050
artifact751,1051,node1,1051,node3,1051
artifact752,1052,node1,1052,node3,1052
artifact753,1053,node1,1053,node3,1053
artifact754,1054,node1,1054,node3,1054
artifact755,1055,node1,1055,node3,1055
artifact756,1056,node1,1056,node3,1056
artifact757,1057,node1,1057,node3,1057
artifact758,1058,node1,1058,node3,1058
artifact759,1059,node1,1059,node3,1059
artifact76,376,node1,376,node3,376
artifact760,1060,node1,1060,node3,1060
artifact761,1061,node1,1061,node3,1061
artifact762,1062,node1,1062,node3,1062
artifact763,1063,node1,1063,node3,1063
artifact764,1064,node1,1064,node3,1064
artifact765,1065,node1,1065,node3,1065
artifact766,1066,node1,1066,node3,1066
artifact767,1067,node1,1067,node3,1067
artifact768,1068,node1,1068,node3,1068
artifact769,1069,node1,1069,node3,1069
artifact77,377,node1,377,node3,377
artifact770,1070,node1,1070,node3,1070
artifact771,1071,node1,1071,node3,1071
artifact772,1072,node1,1072,node3,1072
artifact773,1073,node1,1073,node3,1073
artifact774,1074,node1,1074,node3,1074
artifact775,1075,node1,1075,node3,1075
artifact776,1076,node1,1076,node3,1076
artifact777,1077,node1,1077,node3,1077
artifact778,1078,node1,1078,node3,1078
artifact779,1079,node1,1079,node3,1079
artifact78,378,node1,378,node3,378
artifact780,1080,node1,1080,node3,1080
artifact781,1081,node1,1081,node3,1081
artifact782,1082,node1,1082,node3,1082
artifact783,1083,node1,1083,node3,1083
artifact784,1084,node1,1084,node3,1084
artifact785,1085,node1,1085,node3,1085
artifact786,1086,node1,1086,node3,1086
artifact787,1087,node1,1087,node3,1087
artifact788,1088,node1,1088,node3,1088
artifact789,1089,node1,1089,node3,1089
artifact79,379,node1,379,node3,379
artifact790,1090,node1,1090,node3,1090
artifact791,1091,node1,1091,node3,1091
artifact792,1092,node1,1092,node3,1092
artifact793,1093,node1,1093,node3,1093
artifact794,1094,node1,1094,node3,1094
artifact795,1095,node1,1095,node3,1095
artifact796,1096,node1,1096,node3,1096
artifact797,1097,node1,1097,node3,1097
artifact798,1098,node1,1098,node3,1098
artifact799,1099,node1,1099,node3,1099
artifact8,308,node1,308,node3,308
artifact80,380,node1,380,node3,380
artifact800,1100,node1,1100,node3,1100
artifact801,1101,node1,1101,node3,1101
artifact802,1102,node1,1102,node3,1102
artifact803,1103,node1,1103,node3,1103
artifact804,1104,node1,1104,node3,1104
artifact805,1105,node1,1105,node3,1105
artifact806,1106,node1,1106,node3,1106
artifact807,1107,node1,1107,node3,1107
artifact808,1108,node1,1108,node3,1108
artifact809,1109,node1,1109,node3,1109
artifact81,381,node1,381,node3,381
artifact810,1110,node1,1110,node3,1110
artifact811,1111,node1,1111,node3,1111
artifact812,1112,node1,1112,node3,1112
artifact813,1113,node1,1113,node3,1113
artifact814,1114,node1,1114,node3,1114
artifact815,1115,node1,1115,node3,1115
artifact816,1116,node1,1116,node3,1116
artifact817,1117,node1,1117,node3,1117
artifact818,1118,node1,1118,node3,1118
artifact819,1119,node1,1119,node3,1119
artifact82,382,node1,382,node3,382
artifact820,1120,node1,1120,node3,1120
artifact821,1121,node1,1121,node3,1121
artifact822,1122,node1,1122,node3,1122
artifact823,1123,node1,1123,node3,1123
artifact824,1124,node1,1124,node3,1124
artifact825,1125,node1,1125,node3,1125
artifact826,1126,node1,1126,node3,1126
artifact827,1127,node1,1127,node3,1127
artifact828,1128,node1,1128,node3,1128
artifact829,1129,node1,1129,node3,1129
artifact83,383,node1,383,node3,383
artifact830,1130,node1,1130,node3,1130
artifact831,1131,node1,1131,node3,1131
artifact832,1132,node1,1132,node3,1132
artifact833,1133,node1,1133,node3,1133
artifact834,1134,node1,1134,node3,1134
artifact835,1135,node1,1135,node3,1135
artifact836,1136,node1,1136,node3,1136
artifact837,1137,node1,1137,node3,1137
artifact838,1138,node1,1138,node3,1138
artifact839,1139,node1,1139,node3,1139
artifact84,384,node1,384,node3,384
artifact840,1140,node1,1140,node3,1140
artifact841,1141,node1,1141,node3,1141
artifact842,1142,node1,1142,node3,1142
artifact843,1143,node1,1143,node3,1143
artifact844,1144,node1,1144,node3,1144
artifact845,1145,node1,1145,node3,1145
artifact846,1146,node1,1146,node3,1146
artifact847,1147,node1,1147,node3,1147
artifact848,1148,node1,1148,node3,1148
artifact849,1149,node1,1149,node3,1149
artifact85,385,node1,385,node3,385
artifact850,1150,node1,1150,node3,1150
artifact851,1151,node1,1151,node3,1151
artifact852,1152,node1,1152,node3,1152
artifact853,1153,node1,1153,node3,1153
artifact854,1154,node1,1154,node3,1154
artifact855,1155,node1,1155,node3,1155
artifact856,1156,node1,1156,node3,1156
artifact857,1157,node1,1157,node3,1157
artifact858,1158,node1,1158,node3,1158
artifact859,1159,node1,1159,node3,1159
artifact86,386,node1,386,node3,386
artifact860,1160,node1,1160,node3,1160
artifact861,1161,node1,1161,node3,1161
artifact862,1162,node1,1162,node3,1162
artifact863,1163,node1,1163,node3,1163
artifact864,1164,node1,1164,node3,1164
artifact865,1165,node1,1165,node3,1165
artifact866,1166,node1,1166,node3,1166
artifact867,1167,node1,1167,node3,1167
artifact868,1168,node1,1168,node3,1168
artifact869,1169,node1,1169,node3,1169
artifact87,387,node1,387,node3,387
artifact870,1170,node1,1170,node3,1170
artifact871,1171,node1,1171,node3,1171
artifact872,1172,node1,1172,node3,1172
artifact873,1173,node1,1173,node3,1173
artifact874,1174,node1,1174,node3,1174
artifact875,1175,node1,1175,node3,1175
artifact876,1176,node1,1176,node3,1176
artifact877,1177,node1,1177,node3,1177
artifact878,1178,node1,1178,node3,1178
artifact879,1179,node1,1179,node3,1179
